product_name,year,month,us_city_average_retail_price
Bananas,2008,2,0.54
Bananas,2008,3,0.597
Bananas,2008,4,0.627
Bananas,2008,5,0.63
Bananas,2008,6,0.633
Bananas,2008,7,0.627
Bananas,2008,8,0.634
Bananas,2008,9,0.631
Bananas,2008,10,0.629
Bananas,2008,11,0.626
Bananas,2008,12,0.617
Bananas,2009,1,0.629
Bananas,2009,2,0.641
Bananas,2009,3,0.634
Bananas,2009,4,0.629
Bananas,2009,5,0.622
Bananas,2009,6,0.617
Bananas,2009,7,0.616
Bananas,2009,8,0.611
Bananas,2009,9,0.605
Bananas,2009,10,0.598
Bananas,2009,11,0.561
Bananas,2009,12,0.571
Bananas,2010,1,0.586
Bananas,2010,2,0.587
Bananas,2010,3,0.575
Bananas,2010,4,0.58
Bananas,2010,5,0.571
Bananas,2010,6,0.577
Bananas,2010,7,0.583
Bananas,2010,8,0.576
Bananas,2010,9,0.573
Bananas,2010,10,0.58
Bananas,2010,11,0.581
Bananas,2010,12,0.587
Bananas,2011,1,0.596
Bananas,2011,2,0.625
Bananas,2011,3,0.621
Bananas,2011,4,0.621
Bananas,2011,5,0.617
Bananas,2011,6,0.614
Bananas,2011,7,0.611
Bananas,2011,8,0.606
Bananas,2011,9,0.607
Bananas,2011,10,0.607
Bananas,2011,11,0.598
Bananas,2011,12,0.599
Bananas,2012,1,0.604
Bananas,2012,2,0.603
Bananas,2012,3,0.607
Bananas,2012,4,0.603
Bananas,2012,5,0.599
Bananas,2012,6,0.605
Bananas,2012,7,0.604
Bananas,2012,8,0.595
Bananas,2012,9,0.597
Bananas,2012,10,0.602
Bananas,2012,11,0.6
Bananas,2012,12,0.606
Bananas,2013,1,0.609
Bananas,2013,2,0.611
Bananas,2013,3,0.609
Bananas,2013,4,0.597
Bananas,2013,5,0.603
Bananas,2013,6,0.603
Bananas,2013,7,0.602
Bananas,2013,8,0.595
Bananas,2013,9,0.601
Bananas,2013,10,0.586
Bananas,2013,11,0.587
Bananas,2013,12,0.592
Bananas,2014,1,0.595
Bananas,2014,2,0.599
Bananas,2014,3,0.597
Bananas,2014,4,0.597
Bananas,2014,5,0.603
Bananas,2014,6,0.607
Bananas,2014,7,0.606
Bananas,2014,8,0.608
Bananas,2014,9,0.606
Bananas,2014,10,0.582
Bananas,2014,11,0.592
Bananas,2014,12,0.585
Bananas,2015,1,0.583
Bananas,2015,2,0.591
Bananas,2015,3,0.593
Bananas,2015,4,0.597
Bananas,2015,5,0.582
Bananas,2015,6,0.574
Bananas,2015,7,0.581
Bananas,2015,8,0.58
Bananas,2015,9,0.58
Bananas,2015,10,0.577
Bananas,2015,11,0.575
Bananas,2015,12,0.58
Bananas,2016,1,0.581
Bananas,2016,2,0.573
Bananas,2016,3,0.586
Bananas,2016,4,0.574
Bananas,2016,5,0.57
Bananas,2016,6,0.569
Bananas,2016,7,0.567
Bananas,2016,8,0.562
Bananas,2016,9,0.575
Bananas,2016,10,0.57
Bananas,2016,11,0.573
Bananas,2016,12,0.576
Bananas,2017,1,0.573
Bananas,2017,2,0.573
Bananas,2017,3,0.571
Bananas,2017,4,0.571
Bananas,2017,5,0.564
Bananas,2017,6,0.572
Bananas,2017,7,0.565
Bananas,2017,8,0.561
Bananas,2017,9,0.544
Bananas,2017,10,0.548
Bananas,2017,11,0.551
Bananas,2017,12,0.558
Bananas,2018,1,0.568
Bananas,2018,2,0.574
Bananas,2018,3,0.582
Bananas,2018,4,0.578
Bananas,2018,5,0.575
Bananas,2018,6,0.575
Bananas,2018,7,0.575
Bananas,2018,8,0.569
Bananas,2018,9,0.573
Bananas,2018,10,0.574
Bananas,2018,11,0.566
Bananas,2018,12,0.577
Bananas,2019,1,0.576
Bananas,2019,2,0.571
Bananas,2019,3,0.581
Bananas,2019,4,0.567
Bananas,2019,5,0.579
Bananas,2019,6,0.574
Bananas,2019,7,0.569
Bananas,2019,8,0.578
Bananas,2019,9,0.569
Bananas,2019,10,0.573
Bananas,2019,11,0.573
Bananas,2019,12,0.573
Bananas,2020,1,0.57
Bananas,2020,2,0.574
Bananas,2020,3,0.576
Bananas,2020,4,0.581
Bananas,2020,5,0.589
Bananas,2020,6,0.588
Bananas,2020,7,0.58
Bananas,2020,8,0.576
Bananas,2020,9,0.574
Bananas,2020,10,0.577
Bananas,2020,11,0.578
Bananas,2020,12,0.572
Bananas,2021,1,0.597
Bananas,2021,2,0.59
Bananas,2021,3,0.594
Bananas,2021,4,0.604
Bananas,2021,5,0.6
Bananas,2021,6,0.595
Bananas,2021,7,0.594
Bananas,2021,8,0.589
Bananas,2021,9,0.597
Bananas,2021,10,0.6
Bananas,2021,11,0.619
Bananas,2021,12,0.622
Bananas,2022,1,0.63
