product_name,year,month,us_city_average_retail_price
Bread,2020,4,1.406
Bread,2020,5,1.412
Bread,2020,6,1.474
Bread,2020,7,1.485
Bread,2020,8,1.495
Bread,2020,9,1.492
Bread,2020,10,1.503
Bread,2020,11,1.515
Bread,2020,12,1.538
Bread,2021,1,1.546
Bread,2021,2,1.537
Bread,2021,3,1.526
Bread,2021,4,1.51
Bread,2021,5,1.511
Bread,2021,6,1.51
Bread,2021,7,1.491
Bread,2021,8,1.467
Bread,2021,9,1.58
Bread,2021,10,1.526
Bread,2021,11,1.547
Bread,2021,12,1.532
Bread,2022,1,1.555
Bread,2022,2,1.578
Bread,2022,3,1.607
Bread,2022,4,1.612
Bread,2022,5,1.606
Bread,2022,6,1.691
Bread,2022,7,1.715
Bread,2022,8,1.756
Bread,2022,9,1.749
Bread,2022,10,1.814
Bread,2022,11,1.847
Bread,2022,12,1.873
