product_name,year,month,us_city_average_retail_price
Cheddar cheese,2012,3,5.659
Cheddar cheese,2012,4,5.628
Cheddar cheese,2012,5,5.568
Cheddar cheese,2012,6,5.475
Cheddar cheese,2012,7,5.457
Cheddar cheese,2012,8,5.493
Cheddar cheese,2012,9,5.575
Cheddar cheese,2012,10,5.635
Cheddar cheese,2012,11,5.833
Cheddar cheese,2012,12,5.867
Cheddar cheese,2013,1,5.832
Cheddar cheese,2013,2,5.936
Cheddar cheese,2013,3,5.736
Cheddar cheese,2013,4,5.635
Cheddar cheese,2013,5,5.559
Cheddar cheese,2013,6,5.493
Cheddar cheese,2013,7,5.434
Cheddar cheese,2013,8,5.465
Cheddar cheese,2013,9,5.433
Cheddar cheese,2013,10,5.39
Cheddar cheese,2013,11,5.391
Cheddar cheese,2013,12,5.386
Cheddar cheese,2014,1,5.381
Cheddar cheese,2014,2,5.543
Cheddar cheese,2014,3,5.579
Cheddar cheese,2014,4,5.733
Cheddar cheese,2014,5,5.586
Cheddar cheese,2014,6,5.56
Cheddar cheese,2014,7,5.56
Cheddar cheese,2014,8,5.58
Cheddar cheese,2014,9,5.565
Cheddar cheese,2014,10,5.568
Cheddar cheese,2014,11,5.419
Cheddar cheese,2014,12,5.438
Cheddar cheese,2015,1,5.401
Cheddar cheese,2015,2,5.48
Cheddar cheese,2015,3,5.384
Cheddar cheese,2015,4,5.384
Cheddar cheese,2015,5,5.312
Cheddar cheese,2015,6,5.256
Cheddar cheese,2015,7,5.376
Cheddar cheese,2015,8,5.336
Cheddar cheese,2015,9,5.382
Cheddar cheese,2015,10,5.478
Cheddar cheese,2015,11,5.433
Cheddar cheese,2015,12,5.328
Cheddar cheese,2016,1,5.411
Cheddar cheese,2016,2,5.369
Cheddar cheese,2016,3,5.364
Cheddar cheese,2016,4,5.399
Cheddar cheese,2016,5,5.365
Cheddar cheese,2016,6,5.269
Cheddar cheese,2016,7,5.184
Cheddar cheese,2016,8,5.272
Cheddar cheese,2016,9,5.023
Cheddar cheese,2016,10,5.352
Cheddar cheese,2016,11,4.914
Cheddar cheese,2016,12,4.895
Cheddar cheese,2017,1,4.933
Cheddar cheese,2017,2,4.967
Cheddar cheese,2017,3,4.799
Cheddar cheese,2017,4,4.794
Cheddar cheese,2017,5,4.748
Cheddar cheese,2017,6,4.797
Cheddar cheese,2017,7,4.851
Cheddar cheese,2017,8,4.862
Cheddar cheese,2017,9,5.01
Cheddar cheese,2017,10,5.028
Cheddar cheese,2017,11,5.006
Cheddar cheese,2017,12,4.95
Cheddar cheese,2018,1,5.021
Cheddar cheese,2018,2,5.082
Cheddar cheese,2018,3,5.064
Cheddar cheese,2018,4,5.03
Cheddar cheese,2018,5,5.131
Cheddar cheese,2018,6,5.234
Cheddar cheese,2018,7,5.065
Cheddar cheese,2018,8,5.118
Cheddar cheese,2018,9,5.128
Cheddar cheese,2018,10,5.158
Cheddar cheese,2018,11,5.229
Cheddar cheese,2018,12,5.36
Cheddar cheese,2019,1,5.372
Cheddar cheese,2019,2,5.247
Cheddar cheese,2019,3,5.193
Cheddar cheese,2019,4,5.29
Cheddar cheese,2019,5,5.327
Cheddar cheese,2019,6,5.254
Cheddar cheese,2019,7,5.349
Cheddar cheese,2019,8,5.367
Cheddar cheese,2019,9,5.406
