product_name,year,month,us_city_average_retail_price
Oranges,2001,12,0.713
Oranges,2002,1,0.715
Oranges,2002,2,0.759
Oranges,2002,3,0.71
Oranges,2002,4,0.751
Oranges,2002,5,0.849
Oranges,2002,10,1.163
Oranges,2002,11,0.998
Oranges,2002,12,0.742
Oranges,2003,1,0.713
Oranges,2003,2,0.711
Oranges,2003,3,0.728
Oranges,2003,4,0.742
Oranges,2003,5,0.8
Oranges,2003,6,0.875
Oranges,2003,10,1.141
Oranges,2003,11,0.971
Oranges,2003,12,0.862
Oranges,2004,1,0.793
Oranges,2004,2,0.725
Oranges,2004,3,0.73
Oranges,2004,4,0.744
Oranges,2004,5,0.77
Oranges,2004,6,0.878
Oranges,2004,9,1.142
Oranges,2004,11,1.08
Oranges,2004,12,0.865
Oranges,2005,1,0.838
Oranges,2005,2,0.802
Oranges,2005,3,0.783
Oranges,2005,4,0.816
Oranges,2005,5,0.899
Oranges,2005,6,1.012
Oranges,2005,9,1.363
Oranges,2005,10,1.388
Oranges,2005,11,1.172
Oranges,2005,12,0.885
Oranges,2006,1,0.837
Oranges,2006,2,0.915
Oranges,2006,3,0.888
Oranges,2006,4,0.876
Oranges,2006,5,0.99
Oranges,2006,6,1.119
Oranges,2006,7,1.27
Oranges,2006,9,1.483
Oranges,2006,10,1.423
Oranges,2006,11,1.2
Oranges,2006,12,0.958
Oranges,2007,1,1.092
Oranges,2007,2,1.375
Oranges,2007,3,1.301
Oranges,2007,4,1.243
Oranges,2007,5,1.268
Oranges,2007,6,1.321
Oranges,2007,8,1.5
Oranges,2007,9,1.503
Oranges,2007,10,1.542
Oranges,2007,11,1.079
Oranges,2007,12,0.905
Oranges,2008,1,0.905
Oranges,2008,2,0.887
Oranges,2008,3,0.898
Oranges,2008,4,0.931
Oranges,2008,5,1.008
Oranges,2008,6,1.136
Oranges,2008,7,1.291
Oranges,2008,8,1.452
Oranges,2008,9,1.471
Oranges,2008,10,1.428
Oranges,2008,11,1.055
Oranges,2008,12,0.934
Oranges,2009,1,0.896
Oranges,2009,2,0.912
Oranges,2009,3,0.889
Oranges,2009,4,0.91
Oranges,2009,5,0.963
Oranges,2009,6,1.06
Oranges,2009,7,1.191
Oranges,2009,8,1.222
Oranges,2009,9,1.255
Oranges,2009,10,1.262
Oranges,2009,11,1.113
Oranges,2009,12,0.932
Oranges,2010,1,0.899
Oranges,2010,2,0.87
Oranges,2010,3,0.858
Oranges,2010,4,0.871
Oranges,2010,5,0.952
Oranges,2010,6,1.096
Oranges,2010,7,1.149
Oranges,2010,8,1.242
Oranges,2010,9,1.302
Oranges,2010,10,1.281
Oranges,2010,11,1.2
Oranges,2010,12,1.021
Oranges,2011,1,1.052
Oranges,2011,2,0.989
Oranges,2011,3,0.957
Oranges,2011,4,0.926
Oranges,2011,5,0.916
Oranges,2011,6,1.014
Oranges,2011,7,1.078
Oranges,2011,8,1.268
Oranges,2011,9,1.438
Oranges,2011,10,1.386
Oranges,2011,11,1.142
Oranges,2011,12,0.983
Oranges,2012,1,0.929
Oranges,2012,2,0.852
Oranges,2012,3,0.85
Oranges,2012,4,0.91
Oranges,2012,5,0.968
Oranges,2012,6,1.032
Oranges,2012,7,1.127
Oranges,2012,8,1.283
Oranges,2012,9,1.296
Oranges,2012,10,1.254
Oranges,2012,11,1.102
Oranges,2012,12,1.035
Oranges,2013,1,0.991
Oranges,2013,2,0.998
Oranges,2013,3,0.988
Oranges,2013,4,0.981
Oranges,2013,5,1.048
Oranges,2013,6,1.147
Oranges,2013,7,1.287
Oranges,2013,8,1.377
Oranges,2013,9,1.334
Oranges,2013,10,1.328
Oranges,2013,11,1.201
Oranges,2013,12,1.129
Oranges,2014,1,1.118
Oranges,2014,2,1.146
Oranges,2014,3,1.212
Oranges,2014,4,1.261
Oranges,2014,5,1.342
Oranges,2014,6,1.299
Oranges,2014,7,1.39
Oranges,2014,8,1.467
Oranges,2014,9,1.486
Oranges,2014,10,1.508
Oranges,2014,11,1.352
Oranges,2014,12,1.246
Oranges,2015,1,1.195
Oranges,2015,2,1.185
Oranges,2015,3,1.201
Oranges,2015,4,1.165
Oranges,2015,5,1.208
Oranges,2015,6,1.274
Oranges,2015,7,1.38
Oranges,2015,8,1.493
Oranges,2015,9,1.48
Oranges,2015,10,1.514
Oranges,2015,11,1.329
Oranges,2015,12,1.229
Oranges,2016,1,1.196
Oranges,2016,2,1.194
Oranges,2016,3,1.188
Oranges,2016,4,1.176
Oranges,2016,5,1.148
Oranges,2016,6,1.186
Oranges,2016,7,1.268
Oranges,2016,8,1.365
Oranges,2016,9,1.41
Oranges,2016,10,1.412
Oranges,2016,11,1.239
Oranges,2016,12,1.169
Oranges,2017,1,1.186
Oranges,2017,2,1.191
Oranges,2017,3,1.18
Oranges,2017,4,1.174
Oranges,2017,5,1.226
Oranges,2017,6,1.346
Oranges,2017,7,1.462
Oranges,2017,8,1.453
Oranges,2017,9,1.48
Oranges,2017,10,1.59
Oranges,2017,11,1.486
Oranges,2017,12,1.315
Oranges,2018,1,1.326
Oranges,2018,2,1.339
Oranges,2018,3,1.305
Oranges,2018,4,1.291
Oranges,2018,5,1.348
Oranges,2018,6,1.409
Oranges,2018,7,1.538
Oranges,2018,8,1.559
Oranges,2018,9,1.511
Oranges,2018,10,1.502
Oranges,2018,11,1.437
Oranges,2018,12,1.389
Oranges,2019,1,1.344
Oranges,2019,2,1.298
Oranges,2019,3,1.346
Oranges,2019,4,1.28
Oranges,2019,5,1.331
Oranges,2019,6,1.296
Oranges,2019,7,1.411
Oranges,2019,8,1.442
Oranges,2019,9,1.426
Oranges,2019,10,1.47
Oranges,2019,11,1.429
Oranges,2019,12,1.327
Oranges,2020,1,1.244
Oranges,2020,2,1.218
Oranges,2020,3,1.174
Oranges,2020,5,1.209
Oranges,2020,6,1.296
Oranges,2020,12,1.329
Oranges,2021,1,1.303
Oranges,2021,2,1.321
Oranges,2021,3,1.266
Oranges,2021,4,1.32
Oranges,2021,5,1.317
Oranges,2021,6,1.354
Oranges,2021,10,1.49
Oranges,2021,11,1.44
Oranges,2021,12,1.448
Oranges,2022,1,1.427
Oranges,2022,2,1.445
Oranges,2022,3,1.48
Oranges,2022,4,1.505
Oranges,2022,5,1.546
Oranges,2022,6,1.6
Oranges,2022,8,1.703
Oranges,2022,9,1.73
Oranges,2022,10,1.73
Oranges,2022,11,1.641
Oranges,2022,12,1.485
